,Name,Brand,Model,Manafacture Year,Color,Mileage,Price,Location,Listing Date
5443,Mercedes C 180 2010,Mercedes,C 180,2010,Silver,1400000,1100000,06-Oct,16/05/2024
5444,Mercedes A 200 2021,Mercedes,A 200,2021,White,300000,2400000,Giza,16/05/2024
5445,Mercedes C 180 2014,Mercedes,C 180,2014,Silver,1800000,1400000,Tagamo3 - New Cairo,16/05/2024
5446,Mercedes E 200 2020,Mercedes,E 200,2020,Black,180000,3650000,Tagamo3 - New Cairo,16/05/2024
5447,Mercedes C 180 2023,Mercedes,C 180,2023,White,0,4200000,Alexandria,16/05/2024
5448,Mercedes E 200 2014,Mercedes,E 200,2014,White,900000,2300000,Heliopolis,16/05/2024
5449,Mercedes E 200 2022,Mercedes,E 200,2022,White,70000,3990000,Heliopolis,16/05/2024
5450,Mercedes C 180 2020,Mercedes,C 180,2020,Gray,850000,2500000,Heliopolis,16/05/2024
5451,Mercedes CLA 200 2024,Mercedes,CLA 200,2024,White,0,2950000,Heliopolis,16/05/2024
5452,Mercedes GLA 2023,Mercedes,GLA,2023,Gray,25000,3075000,Heliopolis,16/05/2024
5453,Mercedes E 180 2019,Mercedes,E 180,2019,White,470000,3100000,Heliopolis,16/05/2024
5454,Mercedes C 180 2015,Mercedes,C 180,2015,Black,960000,2200000,El Haram,16/05/2024
5455,Mercedes 200 1980,Mercedes,200,1980,Blue,4000000,150000,Maadi,16/05/2024
5456,Mercedes C 180 2020,Mercedes,C 180,2020,Dark grey,1050000,2550000,Tagamo3 - New Cairo,16/05/2024
5457,Mercedes C 180 2014,Mercedes,C 180,2014,Red,1550000,1000000,Tagamo3 - New Cairo,16/05/2024
5458,Mercedes C 180 2015,Mercedes,C 180,2015,Silver,2000000,2000000,06-Oct,16/05/2024
5459,Mercedes C 180 2023,Mercedes,C 180,2023,Black,0,3350000,Port Said,16/05/2024
5460,Mercedes C 180 2018,Mercedes,C 180,2018,Black,770000,2100000,Beheira,16/05/2024
5461,Mercedes C 180 2022,Mercedes,C 180,2022,Gray,0,3600000,Madinaty,15/05/2024
5462,Mercedes CLA 200 2024,Mercedes,CLA 200,2024,White,0,3200000,06-Oct,15/05/2024
5463,Mercedes B 200 2019,Mercedes,B 200,2019,Silver,930000,500000,Nasr city,15/05/2024
5464,Mercedes CLA 200 2022,Mercedes,CLA 200,2022,White,190000,2800000,Tagamo3 - New Cairo,15/05/2024
5465,Mercedes GLC 200 2023,Mercedes,GLC 200,2023,White,80000,4950000,Tagamo3 - New Cairo,15/05/2024
5466,Mercedes E 250 2011,Mercedes,E 250,2011,Black,1450000,1680000,Cairo,15/05/2024
5467,Mercedes C 180 2019,Mercedes,C 180,2019,Gray,1090000,2550000,Cairo,15/05/2024
5468,Mercedes E 230 2008,Mercedes,E 230,2008,Black,4000000,1100000,Cairo,14/05/2024
5469,Mercedes C 180 2020,Mercedes,C 180,2020,Dark grey,700000,2700000,Nasr city,14/05/2024
5470,Mercedes S 500 2008,Mercedes,S 500,2008,Silver,1420000,2250000,Sohag,14/05/2024
5471,Mercedes A 35 AMG 2022,Mercedes,A 35 AMG,2022,Gray,250000,3500000,Sheikh Zayed City,14/05/2024
5472,Mercedes SEL 280 1983,Mercedes,SEL 280,1983,Silver,3000000,320000,Heliopolis,14/05/2024
5473,Mercedes C 180 2010,Mercedes,C 180,2010,Silver,2120000,1000000,Tagamo3 - New Cairo,14/05/2024
5474,Mercedes E 300 2020,Mercedes,E 300,2020,Black,1000000,3000000,Mohandessin,14/05/2024
5475,Mercedes C 180 2015,Mercedes,C 180,2015,Black,2000000,1595000,Alexandria,14/05/2024
5476,Mercedes C 180 2020,Mercedes,C 180,2020,Black,350000,3000000,Madinaty,14/05/2024
5477,Mercedes C 200 2022,Mercedes,C 200,2022,White,180000,3200000,Heliopolis,14/05/2024
5478,Mercedes E 200 2023,Mercedes,E 200,2023,White,20000,4690000,Heliopolis,14/05/2024
5479,Mercedes C 180 2015,Mercedes,C 180,2015,White,1650000,1500000,Alexandria,14/05/2024
5480,Mercedes E 200 2022,Mercedes,E 200,2022,White,390000,4000000,Qalyubia,14/05/2024
5481,Mercedes C 180 2023,Mercedes,C 180,2023,White,240000,2850000,Alexandria,14/05/2024
5482,Mercedes C 180 2022,Mercedes,C 180,2022,White,102000,2950000,Tagamo3 - New Cairo,14/05/2024
5483,Mercedes E 200 2005,Mercedes,E 200,2005,Gold,2000000,980000,Cairo,14/05/2024
5484,Mercedes C 180 2020,Mercedes,C 180,2020,Black,990000,2300000,Rosetta,13/05/2024
5485,Mercedes E 240 2003,Mercedes,E 240,2003,Silver,2100000,925000,Giza,13/05/2024
5486,Mercedes C 180 2018,Mercedes,C 180,2018,Black,1150000,2250000,Heliopolis,13/05/2024
5487,Mercedes A 200 2022,Mercedes,A 200,2022,Black,260000,2300000,Tagamo3 - New Cairo,13/05/2024
5488,Mercedes E 300 2022,Mercedes,E 300,2022,Black,470000,4400000,Ismailia,13/05/2024
5489,Mercedes B 160 2011,Mercedes,B 160,2011,Silver,2000000,630000,Mohandessin,13/05/2024
5490,Mercedes CLC Class 2010,Mercedes,CLC Class,2010,Black,1980000,900000,Mohandessin,13/05/2024
5491,Mercedes 200 1977,Mercedes,200,1977,Eggplant,5550000,128000,Red Sea,13/05/2024
5492,Mercedes C 180 2009,Mercedes,C 180,2009,Black,2550000,670000,Beni Suef,13/05/2024
5493,Mercedes C 180 2015,Mercedes,C 180,2015,Silver,1530000,1900000,Tagamo3 - New Cairo,12/05/2024
5494,Mercedes C 180 1993,Mercedes,C 180,1993,Green,1720000,470000,Hurghada,12/05/2024
5495,Mercedes C 280 2008,Mercedes,C 280,2008,Dark grey,2000000,1100000,Mansoura,12/05/2024
5496,Mercedes C 180 2018,Mercedes,C 180,2018,Dark grey,1570000,2050000,Tagamo3 - New Cairo,12/05/2024
5497,Mercedes 200 1979,Mercedes,200,1979,Orange,2000000,200000,Maadi,12/05/2024
5498,Mercedes E 200 2014,Mercedes,E 200,2014,Petroleum,1900000,2000000,06-Oct,12/05/2024
5499,Mercedes E 220 1976,Mercedes,E 220,1976,Green,2000000,74000,Abu Kabir,12/05/2024
5500,Mercedes C 180 2013,Mercedes,C 180,2013,Dark grey,1700000,1350000,Nasr city,12/05/2024
5501,Mercedes C 250 2012,Mercedes,C 250,2012,Black,1600000,1670000,Heliopolis,12/05/2024
5502,Mercedes E 350 2018,Mercedes,E 350,2018,Black,580000,2850000,Tagamo3 - New Cairo,12/05/2024
5503,Mercedes C 180 2020,Mercedes,C 180,2020,Black,850000,1000000,Cairo,09/05/2024
5504,Mercedes C 180 2009,Mercedes,C 180,2009,Silver,2880000,1000000,Tagamo3 - New Cairo,11/05/2024
5505,Mercedes C 180 2013,Mercedes,C 180,2013,Silver,740000,1650000,Gharbia,11/05/2024
5506,Mercedes C 180 2019,Mercedes,C 180,2019,White,1210000,2500000,Maadi,11/05/2024
5507,Mercedes E 180 2017,Mercedes,E 180,2017,Black,460000,2800000,Cairo,11/05/2024
5508,Mercedes 200 2022,Mercedes,200,2022,Black,0,1260000,Tagamo3 - New Cairo,11/05/2024
5509,Mercedes A 180 2021,Mercedes,A 180,2021,Black,530000,2250000,Tagamo3 - New Cairo,11/05/2024
5510,Mercedes B 150 2009,Mercedes,B 150,2009,Black,900000,690000,Cairo,10/05/2024
5511,Mercedes E 300 2010,Mercedes,E 300,2010,Black,2150000,1800000,10th of Ramadan,10/05/2024
5512,Mercedes C 250 2010,Mercedes,C 250,2010,Silver,650000,1395000,Madinaty,10/05/2024
5513,Mercedes C 180 2023,Mercedes,C 180,2023,Silver,350000,3100000,Tagamo3 - New Cairo,10/05/2024
5514,Mercedes C 280 2009,Mercedes,C 280,2009,Silver,2030000,1080000,Tagamo3 - New Cairo,23/02/2024
5515,Mercedes E 200 2020,Mercedes,E 200,2020,Black,920000,3500000,Damietta,10/05/2024
5516,Mercedes A 200 2020,Mercedes,A 200,2020,Black,770000,2100000,06-Oct,10/05/2024
5517,Mercedes E 200 1987,Mercedes,E 200,1987,Silver,2763000,260000,Mokattam,10/05/2024
5518,Mercedes E 200 2021,Mercedes,E 200,2021,White,430000,4200000,Alexandria,30/04/2024
5519,Mercedes C 180 2022,Mercedes,C 180,2022,Black,90000,2990000,Alexandria,10/05/2024
5520,Mercedes C 180 2023,Mercedes,C 180,2023,Black,0,3290000,Alexandria,10/05/2024
5521,Mercedes E 200 AMG 2021,Mercedes,E 200 AMG,2021,Black,230000,4000000,Alexandria,10/05/2024
5522,Mercedes GLC 200 2023,Mercedes,GLC 200,2023,White,0,4950000,Alexandria,10/05/2024
5523,Mercedes C 180 2020,Mercedes,C 180,2020,Silver,0,3250000,06-Oct,10/05/2024
5524,Mercedes 200 1988,Mercedes,200,1988,White,1900000,380000,Banha,10/05/2024
5525,Mercedes C 200 2022,Mercedes,C 200,2022,Black,170000,3500000,Agamy,10/05/2024
5526,Mercedes C 200 2022,Mercedes,C 200,2022,Black,0,3490000,Tagamo3 - New Cairo,10/05/2024
5527,Mercedes C 180 2022,Mercedes,C 180,2022,Dark blue,200000,2750000,Tagamo3 - New Cairo,10/05/2024
5528,Mercedes CLA 200 2020,Mercedes,CLA 200,2020,White,670000,2450000,Giza,10/05/2024
5529,Mercedes E 200 1984,Mercedes,E 200,1984,Gold,2000000,165000,Kafr el-Dawwar,10/05/2024
5530,Mercedes S 320 2001,Mercedes,S 320,2001,Black,2200000,830000,El Minya,09/05/2024
5531,Mercedes C 200 2022,Mercedes,C 200,2022,White,50000,3300000,Cairo,09/05/2024
5532,MG 6 2022,MG,6,2022,Black,500000,1000000,Mohandessin,20/05/2024
5533,MG 6 2021,MG,6,2021,Silver,470000,890000,Sheraton,20/05/2024
5534,MG 5 2022,MG,5,2022,Red,750000,825000,Mokattam,20/05/2024
5535,MG 6 2021,MG,6,2021,Black,980000,820000,Maadi,20/05/2024
5536,MG 5 2022,MG,5,2022,Dark blue,840000,600000,Sheikh Zayed City,20/05/2024
5537,MG 5 2021,MG,5,2021,Red,450000,800000,Cairo,20/05/2024
5538,MG 5 2020,MG,5,2020,Champagne,850000,800000,Nasr city,20/05/2024
5539,MG 5 2021,MG,5,2021,Red,1300000,690000,Tagamo3 - New Cairo,20/05/2024
5540,MG ZS 2022,MG,ZS,2022,Red,890000,825000,Mohandessin,20/05/2024
5541,MG ZS 2021,MG,ZS,2021,White,700000,670000,06-Oct,20/05/2024
5542,MG 5 2022,MG,5,2022,Blue,600000,810000,Beni Suef,20/05/2024
5543,MG 5 2022,MG,5,2022,Blue,217000,825000,Tagamo3 - New Cairo,20/05/2024
5544,MG 5 2022,MG,5,2022,Blue,290000,775000,06-Oct,20/05/2024
5545,MG ZS 2022,MG,ZS,2022,White,150000,890000,Tagamo3 - New Cairo,20/05/2024
5546,MG 5 2020,MG,5,2020,Black,870000,580000,06-Oct,20/05/2024
5547,MG 5 2021,MG,5,2021,Silver,850000,680000,Cairo,20/05/2024
5548,MG ZS 2022,MG,ZS,2022,Black,540000,970000,Cairo,20/05/2024
5549,MG RX5 Plus 2024,MG,RX5 Plus,2024,Black,0,1400000,Al Shorouk,20/05/2024
5550,MG 5 2022,MG,5,2022,Blue,560000,620000,Maadi,20/05/2024
5551,MG ZS 2019,MG,ZS,2019,White,2050000,625000,Pyramids Gardens,20/05/2024
5552,MG 6 2022,MG,6,2022,White,840000,920000,Al Shorouk,20/05/2024
5553,MG HS 2021,MG,HS,2021,Black,1105000,1155000,Cairo,20/05/2024
5554,MG ZS 2024,MG,ZS,2024,Blue,0,980000,Giza,20/05/2024
5555,MG Rx5 2021,MG,Rx5,2021,Cyan,700000,880000,Maadi,20/05/2024
5556,MG Rx5 2022,MG,Rx5,2022,Blue,0,1100000,Tagamo3 - New Cairo,20/05/2024
5557,MG 3 2013,MG,3,2013,White,2700000,275000,Giza,20/05/2024
5558,MG 5 2021,MG,5,2021,Red,1085000,680000,Cairo,20/05/2024
5559,MG 6 2021,MG,6,2021,Red,310000,990000,Giza,20/05/2024
5560,MG Rx5 2021,MG,Rx5,2021,Cyan,570000,1050000,Giza,20/05/2024
5561,MG 5 2022,MG,5,2022,Blue,300000,850000,Giza,20/05/2024
5562,MG Rx5 2021,MG,Rx5,2021,Black,880000,1050000,Cairo,20/05/2024
5563,MG HS 2022,MG,HS,2022,White,600000,1250000,06-Oct,20/05/2024
5564,MG HS 2022,MG,HS,2022,Black,200000,1300000,Alexandria,20/05/2024
5565,MG HS 2022,MG,HS,2022,White,140000,1350000,Alexandria,20/05/2024
5566,MG HS 2021,MG,HS,2021,Dark red,650000,965000,Tagamo3 - New Cairo,20/05/2024
5567,MG 6 2022,MG,6,2022,White,390000,1000000,Al Shorouk,20/05/2024
5568,MG 5 2021,MG,5,2021,Gold,500000,750000,Pyramids Gardens,20/05/2024
5569,MG ZS 2022,MG,ZS,2022,Red,570000,900000,Sheikh Zayed City,20/05/2024
5570,MG 5 2021,MG,5,2021,Red,1000000,690000,Heliopolis,20/05/2024
5571,MG HS 2021,MG,HS,2021,Dark red,910000,1180000,Cairo,20/05/2024
5572,MG 5 2021,MG,5,2021,Blue,50000,700000,Giza,20/05/2024
5573,MG HS 2021,MG,HS,2021,Blue,470000,1350000,Sheikh Zayed City,20/05/2024
5574,MG GT 2023,MG,GT,2023,Red,0,1250000,Beni Suef,20/05/2024
5575,MG 5 2021,MG,5,2021,Blue,500000,750000,Tagamo3 - New Cairo,19/05/2024
5576,MG HS 2021,MG,HS,2021,Black,500000,1000000,Giza,19/05/2024
5577,MG 5 2021,MG,5,2021,Red,800000,850000,Tagamo3 - New Cairo,19/05/2024
5578,MG ZS 2021,MG,ZS,2021,Red,370000,810000,Tagamo3 - New Cairo,19/05/2024
5579,MG 5 2022,MG,5,2022,Red,520000,810000,Ismailia,19/05/2024
5580,MG 5 2020,MG,5,2020,Black,1620000,650000,Ain Shams,19/05/2024
5581,MG Rx5 2019,MG,Rx5,2019,Mocha,820000,950000,Tagamo3 - New Cairo,19/05/2024
5582,MG 5 2013,MG,5,2013,Gold,1800000,350000,Mansoura,19/05/2024
5583,MG ZS 2022,MG,ZS,2022,Red,500000,890000,Alexandria,19/05/2024
5584,MG 5 2022,MG,5,2022,Red,540000,800000,Cairo,19/05/2024
5585,MG ZS 2021,MG,ZS,2021,Blue,320000,950000,Damanhur,18/05/2024
5586,MG ZS 2022,MG,ZS,2022,Blue,730000,810000,06-Oct,18/05/2024
5587,MG 6 2020,MG,6,2020,Gray,1270000,1100000,Cairo,18/05/2024
5588,MG ZS 2022,MG,ZS,2022,White,100000,830000,Agamy,18/05/2024
5589,MG 6 2022,MG,6,2022,White,170000,965000,Dokki,18/05/2024
5590,MG 6 2020,MG,6,2020,Gray,800000,800000,Zamalek,18/05/2024
5591,MG ZS 2020,MG,ZS,2020,White,300000,870000,Ismailia,18/05/2024
5592,MG ZS 2021,MG,ZS,2021,Red,60000,875000,Imbaba,18/05/2024
5593,MG 5 2022,MG,5,2022,Red,370000,850000,Borg el arab,17/05/2024
5594,MG 5 2022,MG,5,2022,Silver,340000,720000,Alexandria,17/05/2024
5595,MG 5 2021,MG,5,2021,Silver,530000,760000,06-Oct,17/05/2024
5596,MG 5 2022,MG,5,2022,Red,380000,820000,Helwan,17/05/2024
5597,MG 6 2024,MG,6,2024,White,20000,1350000,Cairo,17/05/2024
5598,MG 5 2021,MG,5,2021,Silver,1000000,750000,Maadi,17/05/2024
5599,MG 5 2021,MG,5,2021,Silver,370000,800000,Tagamo3 - New Cairo,17/05/2024
5600,MG 5 2021,MG,5,2021,Red,460000,710000,Nasr city,17/05/2024
5601,MG Rx5 2019,MG,Rx5,2019,Red,1170000,930000,Cairo,17/05/2024
5602,MG HS 2021,MG,HS,2021,White,1700000,950000,Cairo,16/05/2024
5603,MG ZS 2022,MG,ZS,2022,White,450000,800000,Sheikh Zayed City,16/05/2024
5604,MG 5 2023,MG,5,2023,White,260000,690000,06-Oct,16/05/2024
5605,MG ZS 2024,MG,ZS,2024,Blue,0,1150000,Alexandria,16/05/2024
5606,MG ZS 2021,MG,ZS,2021,Silver,380000,800000,Tagamo3 - New Cairo,16/05/2024
5607,MG 6 2021,MG,6,2021,Silver,860000,940000,Tagamo3 - New Cairo,15/05/2024
5608,MG 5 2022,MG,5,2022,Red,740000,780000,10th of Ramadan,15/05/2024
5609,MG Rx5 2019,MG,Rx5,2019,Silver,750000,850000,Tagamo3 - New Cairo,15/05/2024
5610,MG 6 2020,MG,6,2020,Red,740000,900000,Tagamo3 - New Cairo,15/05/2024
5611,MG 6 2024,MG,6,2024,White,0,1350000,Heliopolis,15/05/2024
5612,MG ZS 2021,MG,ZS,2021,Red,1030000,820000,Zagazig,15/05/2024
5613,MG HS 2021,MG,HS,2021,Blue,910000,980000,Giza,15/05/2024
5614,MG ZS 2022,MG,ZS,2022,Black,350000,900000,Pyramids Gardens,15/05/2024
5615,MG 5 2022,MG,5,2022,Blue,500000,700000,Shobra,15/05/2024
5616,MG ZS 2021,MG,ZS,2021,White,650000,680000,06-Oct,15/05/2024
5617,MG HS 2022,MG,HS,2022,White,420000,1250000,Sheikh Zayed City,14/05/2024
5618,MG 5 2021,MG,5,2021,White,1100000,850000,Sharqia,14/05/2024
5619,MG Rx5 2024,MG,Rx5,2024,White,30000,1350000,Obour City,14/05/2024
5620,MG 5 2021,MG,5,2021,Red,400000,630000,Heliopolis,14/05/2024
5621,MG 5 2020,MG,5,2020,Gold,400000,720000,Nasr city,13/05/2024
5622,MG 5 2021,MG,5,2021,Red,930000,750000,Faiyum,13/05/2024
5623,MG HS 2022,MG,HS,2022,White,770000,1200000,Cairo,13/05/2024
5624,MG 6 2022,MG,6,2022,Red,790000,1020000,Sheikh Zayed City,13/05/2024
5625,MG 5 2020,MG,5,2020,Blue,500000,690000,06-Oct,13/05/2024
5626,MG Rx5 2021,MG,Rx5,2021,Cyan,750000,1050000,Dakahlia,13/05/2024
5627,MG 5 2021,MG,5,2021,Silver,630000,710000,El Mahalla,13/05/2024
5628,MG 6 2021,MG,6,2021,Red,620000,970000,Suez,13/05/2024
5629,MG 6 2021,MG,6,2021,White,480000,1000000,Asyut,12/05/2024
5630,MG 5 2020,MG,5,2020,Dark grey,800000,645000,Helwan,12/05/2024
5631,MG ZS 2020,MG,ZS,2020,Red,1000000,815000,Mokattam,12/05/2024
5632,MG 350 2013,MG,350,2013,Silver,3200000,355000,Shobra,12/05/2024
5633,MG Rx5 2021,MG,Rx5,2021,Dark red,410000,800000,06-Oct,12/05/2024
5634,MG Rx5 2021,MG,Rx5,2021,Cyan,365390,1000000,Hurghada,12/05/2024
5635,MG ZS EV 2024,MG,ZS EV,2024,Silver,10,380000,Maadi,12/05/2024
5636,MG ZS 2021,MG,ZS,2021,Black,1270000,745000,Heliopolis,12/05/2024
5637,MG Rx5 2020,MG,Rx5,2020,White,400000,500000,Nasr city,12/05/2024
5638,MG HS 2022,MG,HS,2022,Black,490000,1220000,Alexandria,12/05/2024
5639,MG 5 2021,MG,5,2021,Gold,580000,670000,Sheikh Zayed City,12/05/2024
5640,MG 6 2021,MG,6,2021,Silver,610000,770000,Nasr city,12/05/2024
5641,MG 3 2013,MG,3,2013,White,1670000,460000,Shobra,12/05/2024
5642,MG 6 2019,MG,6,2019,Black,1050000,700000,Madinaty,11/05/2024
5643,MG ZS 2022,MG,ZS,2022,Black,555000,880000,Cairo,11/05/2024
5644,MG HS 2022,MG,HS,2022,Red,400000,1230000,Cairo,11/05/2024
5645,MG 5 2021,MG,5,2021,Blue,822000,790000,06-Oct,11/05/2024
5646,MG ZS 2022,MG,ZS,2022,Red,890000,825000,Mohandessin,11/05/2024
5647,MG 5 2021,MG,5,2021,Blue,900000,850000,Cairo,10/05/2024
5648,MG ZS 2019,MG,ZS,2019,Red,700000,820000,Red Sea,10/05/2024
5649,MG ZS 2022,MG,ZS,2022,White,500000,900000,Alexandria,10/05/2024
5650,MG ZS 2024,MG,ZS,2024,Red,40000,970000,10th of Ramadan,10/05/2024
5651,MG 5 2022,MG,5,2022,White,820000,800000,Heliopolis,10/05/2024
5652,MG ZS 2021,MG,ZS,2021,Black,670000,1000000,06-Oct,10/05/2024
5653,MG 5 2022,MG,5,2022,Silver,330000,850000,Banha,10/05/2024
5654,MG 6 2022,MG,6,2022,Gray,190000,1120000,Tanta,10/05/2024
5655,MG Rx5 2019,MG,Rx5,2019,Black,1130000,1150000,Cairo,10/05/2024
5656,MG ZS 2022,MG,ZS,2022,Blue,0,1030000,Nasr city,10/05/2024
5657,MG 5 2024,MG,5,2024,Black,0,980000,Cairo,10/05/2024
5658,MG ZS 2021,MG,ZS,2021,Blue,780000,850000,06-Oct,09/05/2024
5659,MG ZS 2024,MG,ZS,2024,Black,160000,960000,Tagamo3 - New Cairo,09/05/2024
5660,MG ZS 2021,MG,ZS,2021,Red,550000,850000,Tanta,09/05/2024
5661,MG ZS 2021,MG,ZS,2021,Blue,780000,850000,Cairo,09/05/2024
5662,MG ZS 2024,MG,ZS,2024,Black,50,1120000,Maadi,09/05/2024
5663,MG 6 2020,MG,6,2020,Silver,960000,810000,Cairo,20/02/2024
5664,MG ZS 2019,MG,ZS,2019,Black,800000,700000,Sheikh Zayed City,09/05/2024
5665,MG Rx5 2020,MG,Rx5,2020,White,810000,1150000,Alexandria,07/05/2024
5666,MG ZS 2019,MG,ZS,2019,Black,880000,750000,06-Oct,09/05/2024
5667,MG ZS 2021,MG,ZS,2021,White,900000,200000,Nasr city,10/02/2024
5668,MG 5 2020,MG,5,2020,Silver,180000,845000,Sheikh Zayed City,09/05/2024
5669,MG 5 2021,MG,5,2021,Silver,420000,750000,Cairo,08/05/2024
5670,MG 350 2015,MG,350,2015,Silver,1500000,425000,06-Oct,08/05/2024
5671,MG 6 2021,MG,6,2021,Red,400000,950000,Alexandria,08/05/2024
5672,MG Rx5 2019,MG,Rx5,2019,White,430000,950000,06-Oct,08/05/2024
5673,MG Rx5 2022,MG,Rx5,2022,White,150000,1220000,06-Oct,07/05/2024
5674,MG 5 2022,MG,5,2022,Red,360000,460000,Cairo,08/05/2024
5675,MG 5 2021,MG,5,2021,Silver,890000,740000,Giza,07/05/2024
5676,MG 5 2022,MG,5,2022,Black,700000,750000,Nasr city,07/05/2024
5677,MG HS 2021,MG,HS,2021,Red,800000,1250000,Heliopolis,07/05/2024
5678,MG ZS 2020,MG,ZS,2020,White,1000000,790000,Heliopolis,07/05/2024
5679,MG 5 2022,MG,5,2022,Blue,140000,850000,Giza,20/01/2024
5680,MG 6 2022,MG,6,2022,White,490000,990000,Giza,23/02/2024
5681,MG Rx5 2019,MG,Rx5,2019,Red,520000,900000,Maadi,07/05/2024
5682,MG 6 2021,MG,6,2021,White,300000,950000,Saft El Laban,06/05/2024
5683,MG HS 2021,MG,HS,2021,Black,1000000,1100000,Nasr city,06/05/2024
5684,MG ZS 2021,MG,ZS,2021,Red,700000,750000,Shibin el Kom,06/05/2024
5685,MG ZS 2024,MG,ZS,2024,Silver,5000,1000000,Nasr city,06/05/2024
5686,MG 750 2017,MG,750,2017,Black,1400000,460000,Giza,06/05/2024
5687,MG 7 2007,MG,7,2007,Black,50000,570000,Port Said,06/05/2024
5688,MG 5 2022,MG,5,2022,Silver,270000,800000,Beheira,06/05/2024
5689,MG 5 2022,MG,5,2022,Gray,550000,800000,Obour City,06/05/2024
5690,MG ZS 2022,MG,ZS,2022,White,380000,900000,Cairo,06/05/2024
5691,MG Rx5 2020,MG,Rx5,2020,Black,1360000,900000,Ismailia,06/05/2024
5692,MG 6 2019,MG,6,2019,White,780000,850000,Tagamo3 - New Cairo,06/05/2024
5693,MG HS 2021,MG,HS,2021,Black,410000,1200000,Tagamo3 - New Cairo,05/05/2024
5694,MG 5 2021,MG,5,2021,Gold,1200000,780000,Maadi,05/05/2024
5695,MG 5 2020,MG,5,2020,Dark grey,800000,675000,Helwan,05/05/2024
5696,MG ZS 2022,MG,ZS,2022,Blue,830000,870000,Cairo,05/05/2024
5697,MG Rx5 2021,MG,Rx5,2021,Red,1000000,980000,Mohandessin,05/05/2024
5698,MG 5 2020,MG,5,2020,Red,1250000,590000,Tagamo3 - New Cairo,05/05/2024
5699,MG ZS 2024,MG,ZS,2024,Silver,3000,1000000,Alexandria,05/05/2024
5700,MG 5 2021,MG,5,2021,Bronze,900000,690000,06-Oct,05/05/2024
5701,MG 5 2021,MG,5,2021,White,380000,780000,Alexandria,03/05/2024
5702,MG ZS 2024,MG,ZS,2024,Silver,0,1030000,Zagazig,04/05/2024
5703,MG 5 2024,MG,5,2024,White,1500,1000000,Tagamo3 - New Cairo,04/05/2024
5704,MG GT 2024,MG,GT,2024,Black,2000,1300000,Maadi,04/05/2024
5705,MG HS 2022,MG,HS,2022,White,600000,1300000,Alexandria,04/05/2024
5706,MG HS 2021,MG,HS,2021,Black,600000,1150000,Tagamo3 - New Cairo,04/05/2024
5707,MG 6 2022,MG,6,2022,Red,570000,910000,Maadi,04/05/2024
5708,MG 5 2022,MG,5,2022,Blue,1076780,820000,Giza,04/05/2024
5709,MG 5 2021,MG,5,2021,Red,670000,800000,Sheikh Zayed City,03/05/2024
5710,MG 5 2021,MG,5,2021,Red,470000,720000,Alexandria,03/05/2024
5711,MG 6 2021,MG,6,2021,Silver,810000,875000,Cairo,03/05/2024
5712,MG 5 2021,MG,5,2021,Black,850000,675000,Cairo,03/05/2024
5713,MG ZS 2020,MG,ZS,2020,Silver,920000,850000,Cairo,03/05/2024
5714,MG 5 2021,MG,5,2021,Blue,2000000,700000,Cairo,03/05/2024
5715,MG ZS 2019,MG,ZS,2019,White,1180000,790000,El Haram,03/05/2024
5716,MG 5 2022,MG,5,2022,Red,250000,795000,Heliopolis,02/05/2024
5717,MG ZS 2021,MG,ZS,2021,Black,840000,750000,Alexandria,02/05/2024
5718,MG 6 2021,MG,6,2021,White,550000,980000,Al Shorouk,02/05/2024
5719,MG ZS 2021,MG,ZS,2021,Black,760000,790000,Madinaty,02/05/2024
5720,MG ZS 2024,MG,ZS,2024,Silver,0,1025000,Cairo,02/05/2024
5721,MG RX5 Plus 2024,MG,RX5 Plus,2024,Black,0,1495000,Nasr city,02/05/2024
5722,MG ZS 2022,MG,ZS,2022,White,350000,1000000,Kafr el-Dawwar,02/05/2024
5723,MG 5 2021,MG,5,2021,Champagne,1500000,750000,Cairo,02/05/2024
5724,MG 5 2022,MG,5,2022,Black,900000,770000,Nasr city,03/03/2024
5725,MG 5 2022,MG,5,2022,Black,660000,750000,Mansoura,01/05/2024
5726,MG HS 2021,MG,HS,2021,Red,650000,1250000,Cairo,01/05/2024
5727,MG Rx5 2021,MG,Rx5,2021,Blue,390000,990000,Cairo,01/05/2024
5728,MG Rx5 2019,MG,Rx5,2019,White,502500,1075000,Giza,01/05/2024
5729,MG 5 2021,MG,5,2021,Blue,550000,680000,06-Oct,01/05/2024
5730,MG HS 2022,MG,HS,2022,Black,380000,1250000,Giza,01/05/2024
5731,MG HS 2022,MG,HS,2022,Black,220000,1410000,Shibin El Qanater,01/05/2024
5732,MG ZS 2021,MG,ZS,2021,Black,800000,800000,Mokattam,01/05/2024
5733,MG 5 2020,MG,5,2020,Red,370000,670000,Heliopolis,30/04/2024
5734,MG HS 2021,MG,HS,2021,Blue,700000,1050000,Nasr city,30/04/2024
5735,MG ZS 2022,MG,ZS,2022,Black,70000,920000,Giza,30/04/2024
5736,MG 6 2022,MG,6,2022,Red,280000,1020000,Madinaty,30/04/2024
5737,MG HS 2022,MG,HS,2022,Black,600000,1390000,06-Oct,30/04/2024
5738,MG 5 2021,MG,5,2021,White,850000,740000,Cairo,30/04/2024
5739,MG 6 2021,MG,6,2021,Red,0,900000,Shobra,29/04/2024
5740,MG ZS 2021,MG,ZS,2021,Silver,520000,950000,Warraq,29/04/2024
